pos	value	group	Pos	total	base	proportion	pos_from_5end	sample
68	1762	C.T	68	140194	C	0.0125682982153302	68	results_75.LTU_1894_S30_removalAt_mapped_to_ps.sorted.q20
69	1661	C.T	69	138671	C	0.0119779910723944	69	results_75.LTU_1894_S30_removalAt_mapped_to_ps.sorted.q20
70	1618	C.T	70	138346	C	0.0116953146458878	70	results_75.LTU_1894_S30_removalAt_mapped_to_ps.sorted.q20
1	25275	C.T	1	1404651	C	0.0179937934761019	1	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
2	23000	C.T	2	1383251	C	0.0166274956605851	2	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
3	19071	C.T	3	1415384	C	0.013474081945253	3	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
4	18320	C.T	4	1408567	C	0.0130061260841692	4	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
5	19578	C.T	5	1404826	C	0.013936245485206	5	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
6	18938	C.T	6	1400736	C	0.0135200351815046	6	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
7	17535	C.T	7	1384144	C	0.0126684795801593	7	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
8	18455	C.T	8	1427724	C	0.0129261678027406	8	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
9	18572	C.T	9	1407530	C	0.0131947454050713	9	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
10	17003	C.T	10	1385534	C	0.0122718027850634	10	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
11	18250	C.T	11	1412735	C	0.0129182047588543	11	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
12	18013	C.T	12	1395504	C	0.012907881310265	12	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
13	17166	C.T	13	1387818	C	0.0123690570377384	13	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
14	18074	C.T	14	1413196	C	0.0127894502956419	14	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
15	18126	C.T	15	1398730	C	0.0129588984292894	15	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
16	16852	C.T	16	1391030	C	0.0121147638800026	16	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
17	17769	C.T	17	1413395	C	0.0125718571241585	17	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
18	17845	C.T	18	1399223	C	0.0127535067676846	18	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
19	17171	C.T	19	1390049	C	0.0123528019515859	19	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
20	17721	C.T	20	1414097	C	0.0125316721554462	20	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
21	17657	C.T	21	1396912	C	0.0126400231367473	21	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
22	16720	C.T	22	1389313	C	0.0120347250763507	22	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
23	17914	C.T	23	1413805	C	0.0126707714288746	23	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
24	17570	C.T	24	1398952	C	0.0125594016092046	24	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
25	16533	C.T	25	1390324	C	0.0118914727790069	25	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
26	17669	C.T	26	1412501	C	0.0125090176927308	26	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
27	17415	C.T	27	1396710	C	0.0124685868934854	27	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
28	16596	C.T	28	1388671	C	0.0119509948720755	28	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
29	17445	C.T	29	1411131	C	0.0123624241831552	29	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
30	17463	C.T	30	1397125	C	0.0124992395097074	30	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
31	16561	C.T	31	1386280	C	0.0119463600427042	31	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
32	17460	C.T	32	1409461	C	0.0123877141687496	32	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
33	17285	C.T	33	1393623	C	0.0124029238897464	33	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
34	16487	C.T	34	1385701	C	0.0118979491246669	34	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
35	17450	C.T	35	1409298	C	0.0123820512056357	35	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
36	17548	C.T	36	1396155	C	0.0125688050395551	36	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
37	16494	C.T	37	1385906	C	0.0119012400552418	37	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
38	17761	C.T	38	1410700	C	0.0125902034450982	38	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
39	17282	C.T	39	1396586	C	0.0123744617230876	39	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
40	16774	C.T	40	1385974	C	0.0121026801368568	40	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
41	17410	C.T	41	1407896	C	0.012365970213709	41	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
42	17419	C.T	42	1393214	C	0.0125027454504477	42	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
43	16507	C.T	43	1383830	C	0.0119284883258782	43	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
44	17478	C.T	44	1410241	C	0.012393626337626	44	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
45	17421	C.T	45	1395931	C	0.012479843201419	45	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
46	16467	C.T	46	1385324	C	0.0118867499588544	46	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
47	17591	C.T	47	1410247	C	0.0124737014154258	47	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
48	17057	C.T	48	1393686	C	0.0122387682734848	48	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
49	16294	C.T	49	1385578	C	0.0117597132748932	49	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
50	17357	C.T	50	1409807	C	0.0123116142847922	50	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
51	17480	C.T	51	1394814	C	0.0125321369014076	51	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
52	16249	C.T	52	1385422	C	0.0117285563532267	52	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
53	17219	C.T	53	1408009	C	0.0122293252386881	53	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
54	17253	C.T	54	1394358	C	0.0123734363771714	54	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
55	16592	C.T	55	1383293	C	0.011994566588568	55	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
56	17656	C.T	56	1408460	C	0.0125356772645301	56	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
57	17524	C.T	57	1393486	C	0.0125756555860626	57	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
58	16624	C.T	58	1383341	C	0.0120172827957821	58	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
59	17557	C.T	59	1406028	C	0.0124869490508013	59	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
60	17372	C.T	60	1392519	C	0.0124752337311017	60	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
61	16535	C.T	61	1383060	C	0.0119553743149249	61	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
62	17641	C.T	62	1407564	C	0.0125330002756535	62	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
63	17298	C.T	63	1390691	C	0.0124384209001137	63	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
64	16836	C.T	64	1382567	C	0.0121773483672039	64	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
65	17788	C.T	65	1406755	C	0.0126447035908882	65	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
66	17985	C.T	66	1389654	C	0.0129420704722183	66	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
67	16874	C.T	67	1380578	C	0.0122224169876675	67	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
68	18346	C.T	68	1404606	C	0.0130613139912545	68	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
69	17805	C.T	69	1390397	C	0.0128056950640716	69	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
70	17220	C.T	70	1380037	C	0.0124779263164683	70	results_76.LTU_2009_S19_removalAt_mapped_to_ps.sorted.q20
1	443	C.T	1	28987	C	0.0152827129402836	1	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
2	419	C.T	2	27770	C	0.0150882247029168	2	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
3	336	C.T	3	27430	C	0.0122493620123952	3	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
4	356	C.T	4	28178	C	0.0126339697636454	4	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
5	393	C.T	5	28029	C	0.0140211923365086	5	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
6	294	C.T	6	27522	C	0.0106823632003488	6	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
7	292	C.T	7	27830	C	0.0104922745238951	7	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
8	343	C.T	8	28672	C	0.011962890625	8	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
9	286	C.T	9	28107	C	0.0101754011456221	9	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
10	274	C.T	10	27916	C	0.00981515976500931	10	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
11	329	C.T	11	28356	C	0.0116024827197066	11	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
12	281	C.T	12	27485	C	0.0102237584136802	12	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
13	280	C.T	13	27943	C	0.0100203986687185	13	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
14	305	C.T	14	28580	C	0.0106717984604619	14	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
15	306	C.T	15	27730	C	0.0110349801658853	15	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
16	298	C.T	16	27884	C	0.0106871324056807	16	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
17	323	C.T	17	28284	C	0.0114198840333758	17	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
18	304	C.T	18	27634	C	0.0110009408699428	18	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
19	297	C.T	19	27759	C	0.0106992326812926	19	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
20	302	C.T	20	28389	C	0.0106379231392441	20	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
21	298	C.T	21	27536	C	0.0108221963974433	21	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
22	297	C.T	22	27840	C	0.0106681034482759	22	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
23	300	C.T	23	28411	C	0.0105592904156841	23	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
24	268	C.T	24	27497	C	0.00974651780194203	24	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
25	309	C.T	25	27929	C	0.0110637688424219	25	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
26	310	C.T	26	28361	C	0.010930503155742	26	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
27	277	C.T	27	27558	C	0.01005152768706	27	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
28	278	C.T	28	27895	C	0.0099659437175121	28	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
29	314	C.T	29	28122	C	0.0111656354455586	29	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
30	289	C.T	30	27553	C	0.0104888759844663	30	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
31	283	C.T	31	27788	C	0.0101842521951922	31	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
32	303	C.T	32	28380	C	0.010676532769556	32	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
33	263	C.T	33	27667	C	0.00950590956735461	33	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
34	267	C.T	34	27937	C	0.0095572180262734	34	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
35	282	C.T	35	28610	C	0.00985669346382384	35	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
36	293	C.T	36	27699	C	0.0105779992057475	36	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
37	276	C.T	37	27547	C	0.0100192398446292	37	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
38	315	C.T	38	28308	C	0.0111275964391691	38	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
39	262	C.T	39	27545	C	0.00951170811399528	39	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
40	250	C.T	40	27776	C	0.00900057603686636	40	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
41	289	C.T	41	28271	C	0.0102224894768491	41	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
42	265	C.T	42	27364	C	0.00968425668761877	42	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
43	263	C.T	43	27806	C	0.00945839027548011	43	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
44	312	C.T	44	28478	C	0.010955825549547	44	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
45	250	C.T	45	27608	C	0.00905534627644161	45	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
46	280	C.T	46	27454	C	0.0101988781234064	46	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
47	283	C.T	47	28353	C	0.00998130709272387	47	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
48	278	C.T	48	27739	C	0.0100219906990158	48	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
49	267	C.T	49	27639	C	0.00966026267231086	49	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
50	300	C.T	50	28202	C	0.0106375434366357	50	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
51	286	C.T	51	27656	C	0.0103413364188603	51	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
52	267	C.T	52	27842	C	0.00958982831693126	52	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
53	279	C.T	53	28155	C	0.00990942994139584	53	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
54	267	C.T	54	27384	C	0.00975021910604733	54	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
55	262	C.T	55	27601	C	0.0094924096953009	55	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
56	283	C.T	56	28157	C	0.0100507866605107	56	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
57	287	C.T	57	27745	C	0.0103442061632727	57	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
58	259	C.T	58	27448	C	0.00943602448265812	58	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
59	278	C.T	59	28121	C	0.00988585043206145	59	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
60	253	C.T	60	27395	C	0.0092352619091075	60	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
61	303	C.T	61	27806	C	0.0108969287204201	61	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
62	322	C.T	62	28235	C	0.0114042854613069	62	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
63	257	C.T	63	27479	C	0.00935259652825794	63	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
64	281	C.T	64	27328	C	0.0102824941451991	64	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
65	318	C.T	65	28528	C	0.0111469433538979	65	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
66	274	C.T	66	27613	C	0.0099228624198747	66	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
67	286	C.T	67	27347	C	0.0104581855413757	67	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
68	282	C.T	68	27945	C	0.0100912506709608	68	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
69	243	C.T	69	27295	C	0.00890272943762594	69	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
70	278	C.T	70	27314	C	0.010177930731493	70	results_86.NOR_1911_S7_removalAt_mapped_to_ps.sorted.q20
1	9347	C.T	1	308516	C	0.030296645878982	1	results_HB0737.mapped_to_Pseudomonas.dd.q20
2	8140	C.T	2	250980	C	0.0324328631763487	2	results_HB0737.mapped_to_Pseudomonas.dd.q20
3	5498	C.T	3	265479	C	0.0207097359866505	3	results_HB0737.mapped_to_Pseudomonas.dd.q20
4	5261	C.T	4	265622	C	0.0198063413422081	4	results_HB0737.mapped_to_Pseudomonas.dd.q20
5	5441	C.T	5	270044	C	0.0201485683814489	5	results_HB0737.mapped_to_Pseudomonas.dd.q20
6	4687	C.T	6	264501	C	0.0177201598481669	6	results_HB0737.mapped_to_Pseudomonas.dd.q20
7	4248	C.T	7	260452	C	0.0163101070446762	7	results_HB0737.mapped_to_Pseudomonas.dd.q20
8	4509	C.T	8	283015	C	0.0159320177375757	8	results_HB0737.mapped_to_Pseudomonas.dd.q20
9	4154	C.T	9	268929	C	0.0154464561278256	9	results_HB0737.mapped_to_Pseudomonas.dd.q20
10	3788	C.T	10	267151	C	0.0141792469427402	10	results_HB0737.mapped_to_Pseudomonas.dd.q20
11	4167	C.T	11	278965	C	0.0149373577330489	11	results_HB0737.mapped_to_Pseudomonas.dd.q20
12	3832	C.T	12	268596	C	0.0142667798478012	12	results_HB0737.mapped_to_Pseudomonas.dd.q20
13	3506	C.T	13	269936	C	0.0129882638847727	13	results_HB0737.mapped_to_Pseudomonas.dd.q20
14	3957	C.T	14	279245	C	0.0141703521996813	14	results_HB0737.mapped_to_Pseudomonas.dd.q20
15	3500	C.T	15	267644	C	0.0130770725291806	15	results_HB0737.mapped_to_Pseudomonas.dd.q20
16	3365	C.T	16	270280	C	0.0124500517981353	16	results_HB0737.mapped_to_Pseudomonas.dd.q20
17	3792	C.T	17	278530	C	0.0136143323878936	17	results_HB0737.mapped_to_Pseudomonas.dd.q20
18	3371	C.T	18	265677	C	0.0126883396003418	18	results_HB0737.mapped_to_Pseudomonas.dd.q20
19	3316	C.T	19	268255	C	0.0123613725746025	19	results_HB0737.mapped_to_Pseudomonas.dd.q20
20	3579	C.T	20	276272	C	0.0129546244280998	20	results_HB0737.mapped_to_Pseudomonas.dd.q20
21	3121	C.T	21	263381	C	0.0118497537787464	21	results_HB0737.mapped_to_Pseudomonas.dd.q20
22	3140	C.T	22	265308	C	0.0118353008578709	22	results_HB0737.mapped_to_Pseudomonas.dd.q20
23	3481	C.T	23	275804	C	0.0126212817798147	23	results_HB0737.mapped_to_Pseudomonas.dd.q20
24	3046	C.T	24	263610	C	0.0115549485983081	24	results_HB0737.mapped_to_Pseudomonas.dd.q20
25	2964	C.T	25	264925	C	0.0111880720958762	25	results_HB0737.mapped_to_Pseudomonas.dd.q20
26	3335	C.T	26	271910	C	0.0122650877128462	26	results_HB0737.mapped_to_Pseudomonas.dd.q20
27	3136	C.T	27	260485	C	0.01203908094516	27	results_HB0737.mapped_to_Pseudomonas.dd.q20
28	2940	C.T	28	261166	C	0.011257208059242	28	results_HB0737.mapped_to_Pseudomonas.dd.q20
29	3272	C.T	29	268746	C	0.012175064931199	29	results_HB0737.mapped_to_Pseudomonas.dd.q20
30	2959	C.T	30	256839	C	0.0115208360101075	30	results_HB0737.mapped_to_Pseudomonas.dd.q20
31	2779	C.T	31	257488	C	0.0107927359721618	31	results_HB0737.mapped_to_Pseudomonas.dd.q20
32	3204	C.T	32	265427	C	0.0120711155986392	32	results_HB0737.mapped_to_Pseudomonas.dd.q20
33	2873	C.T	33	253487	C	0.011333914559721	33	results_HB0737.mapped_to_Pseudomonas.dd.q20
34	2717	C.T	34	252444	C	0.0107627830330687	34	results_HB0737.mapped_to_Pseudomonas.dd.q20
35	3042	C.T	35	258944	C	0.0117477137913989	35	results_HB0737.mapped_to_Pseudomonas.dd.q20
36	2845	C.T	36	246275	C	0.0115521266876459	36	results_HB0737.mapped_to_Pseudomonas.dd.q20
37	2625	C.T	37	243753	C	0.0107690982264834	37	results_HB0737.mapped_to_Pseudomonas.dd.q20
38	2895	C.T	38	248785	C	0.0116365536507426	38	results_HB0737.mapped_to_Pseudomonas.dd.q20
39	2625	C.T	39	235477	C	0.0111475855391397	39	results_HB0737.mapped_to_Pseudomonas.dd.q20
40	2484	C.T	40	233043	C	0.010658977098647	40	results_HB0737.mapped_to_Pseudomonas.dd.q20
41	2702	C.T	41	236950	C	0.0114032496307238	41	results_HB0737.mapped_to_Pseudomonas.dd.q20
42	2566	C.T	42	222633	C	0.0115256947532486	42	results_HB0737.mapped_to_Pseudomonas.dd.q20
43	2319	C.T	43	220919	C	0.0104970600084194	43	results_HB0737.mapped_to_Pseudomonas.dd.q20
44	2552	C.T	44	224734	C	0.0113556471205959	44	results_HB0737.mapped_to_Pseudomonas.dd.q20
45	2322	C.T	45	211422	C	0.0109827737889151	45	results_HB0737.mapped_to_Pseudomonas.dd.q20
46	2169	C.T	46	206857	C	0.0104855044789396	46	results_HB0737.mapped_to_Pseudomonas.dd.q20
47	2383	C.T	47	209820	C	0.0113573539224097	47	results_HB0737.mapped_to_Pseudomonas.dd.q20
48	2122	C.T	48	196905	C	0.0107767705238567	48	results_HB0737.mapped_to_Pseudomonas.dd.q20
49	1996	C.T	49	192980	C	0.0103430407296093	49	results_HB0737.mapped_to_Pseudomonas.dd.q20
50	2286	C.T	50	195070	C	0.0117188701491772	50	results_HB0737.mapped_to_Pseudomonas.dd.q20
51	1924	C.T	51	182758	C	0.0105275829238665	51	results_HB0737.mapped_to_Pseudomonas.dd.q20
52	1853	C.T	52	179986	C	0.0102952451857367	52	results_HB0737.mapped_to_Pseudomonas.dd.q20
53	2115	C.T	53	181071	C	0.0116805010189373	53	results_HB0737.mapped_to_Pseudomonas.dd.q20
54	1878	C.T	54	169894	C	0.0110539512872732	54	results_HB0737.mapped_to_Pseudomonas.dd.q20
55	1685	C.T	55	166622	C	0.0101127102063353	55	results_HB0737.mapped_to_Pseudomonas.dd.q20
56	1943	C.T	56	168530	C	0.0115291046104551	56	results_HB0737.mapped_to_Pseudomonas.dd.q20
57	1761	C.T	57	157588	C	0.0111747087341676	57	results_HB0737.mapped_to_Pseudomonas.dd.q20
58	1572	C.T	58	153478	C	0.010242510327213	58	results_HB0737.mapped_to_Pseudomonas.dd.q20
59	1850	C.T	59	154536	C	0.0119713205984366	59	results_HB0737.mapped_to_Pseudomonas.dd.q20
60	1609	C.T	60	145747	C	0.0110396783467241	60	results_HB0737.mapped_to_Pseudomonas.dd.q20
61	1425	C.T	61	142129	C	0.0100261030472317	61	results_HB0737.mapped_to_Pseudomonas.dd.q20
62	1591	C.T	62	143319	C	0.0111011101110111	62	results_HB0737.mapped_to_Pseudomonas.dd.q20
63	1435	C.T	63	133634	C	0.0107382851669485	63	results_HB0737.mapped_to_Pseudomonas.dd.q20
64	1411	C.T	64	131038	C	0.0107678688624674	64	results_HB0737.mapped_to_Pseudomonas.dd.q20
65	1510	C.T	65	132025	C	0.0114372277977656	65	results_HB0737.mapped_to_Pseudomonas.dd.q20
66	1352	C.T	66	123155	C	0.010978035808534	66	results_HB0737.mapped_to_Pseudomonas.dd.q20
67	1224	C.T	67	120307	C	0.0101739715893506	67	results_HB0737.mapped_to_Pseudomonas.dd.q20
68	1422	C.T	68	121047	C	0.0117475030360108	68	results_HB0737.mapped_to_Pseudomonas.dd.q20
69	1210	C.T	69	113181	C	0.010690840335392	69	results_HB0737.mapped_to_Pseudomonas.dd.q20
70	1100	C.T	70	110867	C	0.0099217981906248	70	results_HB0737.mapped_to_Pseudomonas.dd.q20
1	3052	C.T	1	157454	C	0.0193834389726523	1	results_HB0766.mapped_to_Pseudomonas.dd.q20
2	2824	C.T	2	144916	C	0.0194871511772337	2	results_HB0766.mapped_to_Pseudomonas.dd.q20
3	2194	C.T	3	153643	C	0.014279856550575	3	results_HB0766.mapped_to_Pseudomonas.dd.q20
4	2044	C.T	4	151923	C	0.013454184027435	4	results_HB0766.mapped_to_Pseudomonas.dd.q20
5	2097	C.T	5	155074	C	0.0135225763184028	5	results_HB0766.mapped_to_Pseudomonas.dd.q20
6	2082	C.T	6	154135	C	0.0135076394070133	6	results_HB0766.mapped_to_Pseudomonas.dd.q20
7	1781	C.T	7	151069	C	0.0117893148164084	7	results_HB0766.mapped_to_Pseudomonas.dd.q20
8	2006	C.T	8	157327	C	0.0127505132621864	8	results_HB0766.mapped_to_Pseudomonas.dd.q20
9	2007	C.T	9	155615	C	0.0128972142788292	9	results_HB0766.mapped_to_Pseudomonas.dd.q20
10	1729	C.T	10	152728	C	0.0113207794248599	10	results_HB0766.mapped_to_Pseudomonas.dd.q20
11	1951	C.T	11	156773	C	0.0124447449497043	11	results_HB0766.mapped_to_Pseudomonas.dd.q20
12	1858	C.T	12	156347	C	0.0118838225229777	12	results_HB0766.mapped_to_Pseudomonas.dd.q20
13	1683	C.T	13	153517	C	0.0109629552427418	13	results_HB0766.mapped_to_Pseudomonas.dd.q20
14	1850	C.T	14	157445	C	0.0117501349677665	14	results_HB0766.mapped_to_Pseudomonas.dd.q20
15	1791	C.T	15	156351	C	0.0114549954909147	15	results_HB0766.mapped_to_Pseudomonas.dd.q20
16	1658	C.T	16	153311	C	0.0108146186509774	16	results_HB0766.mapped_to_Pseudomonas.dd.q20
17	1797	C.T	17	156584	C	0.0114762683288203	17	results_HB0766.mapped_to_Pseudomonas.dd.q20
18	1779	C.T	18	155329	C	0.0114531092069092	18	results_HB0766.mapped_to_Pseudomonas.dd.q20
19	1653	C.T	19	153053	C	0.0108001803296897	19	results_HB0766.mapped_to_Pseudomonas.dd.q20
20	1717	C.T	20	156023	C	0.0110047877556514	20	results_HB0766.mapped_to_Pseudomonas.dd.q20
21	1815	C.T	21	154370	C	0.0117574658288528	21	results_HB0766.mapped_to_Pseudomonas.dd.q20
22	1593	C.T	22	152415	C	0.0104517271922055	22	results_HB0766.mapped_to_Pseudomonas.dd.q20
23	1655	C.T	23	156060	C	0.0106048955529924	23	results_HB0766.mapped_to_Pseudomonas.dd.q20
24	1769	C.T	24	154171	C	0.0114742720745147	24	results_HB0766.mapped_to_Pseudomonas.dd.q20
